SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME
22025,2544,0022500791,"Feb 12, 2026",LAL vs. DAL,W,35,10,20,0.5,2,7,0.286,6,7,0.857,0,10,10,12,0,1,4,0,28,6,1,LeBron James
22025,2544,0022500769,"Feb 09, 2026",LAL vs. OKC,L,36,9,17,0.529,0,4,0.0,4,6,0.667,1,5,6,10,1,0,3,1,22,-7,1,LeBron James
22025,2544,0022500753,"Feb 07, 2026",LAL vs. GSW,W,35,6,17,0.353,2,7,0.286,6,7,0.857,0,7,7,10,1,1,7,1,20,7,1,LeBron James
22025,2544,0022500740,"Feb 05, 2026",LAL vs. PHI,W,37,7,17,0.412,0,3,0.0,3,3,1.0,0,4,4,10,0,1,8,1,17,-5,1,LeBron James
22025,2544,0022500719,"Feb 03, 2026",LAL @ BKN,W,30,10,16,0.625,0,3,0.0,5,7,0.714,1,2,3,7,3,0,1,1,25,24,1,LeBron James
22025,2544,0022500708,"Feb 01, 2026",LAL @ NYK,L,35,9,15,0.6,2,6,0.333,2,6,0.333,1,4,5,6,1,0,1,0,22,-17,1,LeBron James
22025,2544,0022500688,"Jan 30, 2026",LAL @ WAS,W,30,8,16,0.5,2,3,0.667,2,2,1.0,0,3,3,6,2,0,3,1,20,25,1,LeBron James
22025,2544,0022500671,"Jan 28, 2026",LAL @ CLE,L,27,3,10,0.3,0,3,0.0,5,6,0.833,1,2,3,5,1,0,6,3,11,-23,1,LeBron James
22025,2544,0022500661,"Jan 26, 2026",LAL @ CHI,W,33,9,19,0.474,1,4,0.25,5,6,0.833,0,5,5,3,1,0,2,3,24,-14,1,LeBron James
22025,2544,0022500648,"Jan 24, 2026",LAL @ DAL,W,37,8,16,0.5,1,3,0.333,0,0,0.0,2,6,8,5,1,1,1,2,17,-8,1,LeBron James
22025,2544,0022500633,"Jan 22, 2026",LAL @ LAC,L,36,9,19,0.474,1,4,0.25,4,5,0.8,0,5,5,6,2,0,4,1,23,-7,1,LeBron James
22025,2544,0022500617,"Jan 20, 2026",LAL @ DEN,W,34,8,15,0.533,1,1,1.0,2,6,0.333,1,8,9,8,0,0,6,2,19,13,1,LeBron James
22025,2544,0022500607,"Jan 18, 2026",LAL vs. TOR,W,32,9,17,0.529,2,4,0.5,4,4,1.0,2,2,4,7,0,2,3,0,24,18,1,LeBron James
22025,2544,0022500601,"Jan 17, 2026",LAL @ POR,L,32,6,16,0.375,1,3,0.333,7,7,1.0,1,8,9,8,1,2,4,2,20,-16,1,LeBron James
22025,2544,0022500586,"Jan 15, 2026",LAL vs. CHA,L,33,10,19,0.526,3,6,0.5,6,7,0.857,2,7,9,6,2,1,3,0,29,-7,1,LeBron James
22025,2544,0022500569,"Jan 13, 2026",LAL vs. ATL,W,33,12,20,0.6,2,4,0.5,5,6,0.833,1,8,9,10,1,1,4,1,31,17,1,LeBron James
22025,2544,0022500562,"Jan 12, 2026",LAL @ SAC,L,33,8,17,0.471,0,5,0.0,6,6,1.0,0,4,4,3,1,0,3,1,22,-9,1,LeBron James
22025,2544,0022500541,"Jan 09, 2026",LAL vs. MIL,L,33,10,21,0.476,2,7,0.286,4,6,0.667,1,8,9,10,3,0,3,1,26,8,1,LeBron James
22025,2544,0022500514,"Jan 06, 2026",LAL @ NOP,W,33,10,19,0.526,3,5,0.6,7,7,1.0,0,8,8,8,2,1,1,2,30,10,1,LeBron James
22025,2544,0022500501,"Jan 04, 2026",LAL vs. MEM,W,37,8,14,0.571,2,7,0.286,8,10,0.8,0,7,7,10,1,0,1,2,26,6,1,LeBron James
22025,2544,0022500485,"Jan 02, 2026",LAL vs. MEM,W,36,12,18,0.667,1,5,0.2,6,6,1.0,0,9,9,6,0,0,4,3,31,11,1,LeBron James
22025,2544,0022500460,"Dec 30, 2025",LAL vs. DET,L,32,6,17,0.353,3,10,0.3,2,5,0.4,0,4,4,4,1,1,5,1,17,-16,1,LeBron James
22025,2544,0022500446,"Dec 28, 2025",LAL vs. SAC,W,29,11,13,0.846,1,2,0.5,1,1,1.0,1,2,3,5,2,0,2,0,24,20,1,LeBron James
22025,2544,0022500012,"Dec 25, 2025",LAL vs. HOU,L,32,7,13,0.538,1,3,0.333,3,4,0.75,0,2,2,5,2,1,3,3,18,-33,1,LeBron James
22025,2544,0022500418,"Dec 23, 2025",LAL @ PHX,L,26,7,14,0.5,3,5,0.6,6,11,0.545,0,2,2,6,0,0,0,0,23,-18,1,LeBron James
22025,2544,0022500395,"Dec 20, 2025",LAL @ LAC,L,38,15,28,0.536,3,7,0.429,3,5,0.6,1,3,4,3,2,1,3,1,36,-6,1,LeBron James
22025,2544,0022500379,"Dec 18, 2025",LAL @ UTA,W,33,8,17,0.471,0,5,0.0,12,13,0.923,1,6,7,10,1,0,2,1,28,-6,1,LeBron James
22025,2544,0022501228,"Dec 14, 2025",LAL @ PHX,W,36,8,17,0.471,1,5,0.2,9,14,0.643,1,2,3,4,2,2,8,3,26,8,1,LeBron James
22025,2544,0022501204,"Dec 10, 2025",LAL vs. SAS,L,36,7,14,0.5,0,3,0.0,5,6,0.833,1,14,15,8,0,3,3,2,19,-16,1,LeBron James
22025,2544,0022500362,"Dec 07, 2025",LAL @ PHI,W,34,12,17,0.706,4,6,0.667,1,2,0.5,1,6,7,6,1,1,2,1,29,1,1,LeBron James
22025,2544,0022500336,"Dec 04, 2025",LAL @ TOR,W,36,4,17,0.235,0,5,0.0,0,0,0.0,1,5,6,11,0,0,0,1,8,-1,1,LeBron James
22025,2544,0022500317,"Dec 01, 2025",LAL vs. PHX,L,31,3,10,0.3,1,4,0.25,3,4,0.75,0,0,0,3,0,0,3,2,10,-6,1,LeBron James
22025,2544,0022500078,"Nov 28, 2025",LAL vs. DAL,W,34,5,13,0.385,2,6,0.333,1,4,0.25,1,4,5,7,1,0,2,1,13,13,1,LeBron James
22025,2544,0022500059,"Nov 25, 2025",LAL vs. LAC,W,32,9,15,0.6,2,5,0.4,5,6,0.833,1,5,6,6,1,1,3,3,25,18,1,LeBron James
22025,2544,0022500282,"Nov 23, 2025",LAL @ UTA,W,34,8,18,0.444,0,4,0.0,1,2,0.5,0,6,6,8,1,0,2,2,17,-14,1,LeBron James
22025,2544,0022500253,"Nov 18, 2025",LAL vs. UTA,W,30,4,7,0.571,2,3,0.667,1,4,0.25,1,2,3,12,1,0,1,0,11,1,1,LeBron James
22025,201939,0022500696,"Jan 30, 2026",GSW vs. DET,L,25,7,16,0.438,4,10,0.4,5,5,1.0,0,1,1,2,0,1,4,0,23,-5,1,Stephen Curry
22025,201939,0022500678,"Jan 28, 2026",GSW @ UTA,W,28,7,14,0.5,4,10,0.4,9,10,0.9,0,1,1,2,2,0,5,1,27,16,1,Stephen Curry
22025,201939,0022500644,"Jan 25, 2026",GSW @ MIN,W,28,7,18,0.389,3,10,0.3,9,9,1.0,1,1,2,7,4,0,2,1,26,16,1,Stephen Curry
22025,201939,0022500630,"Jan 22, 2026",GSW @ DAL,L,34,14,27,0.519,8,15,0.533,2,2,1.0,0,4,4,1,0,0,2,2,38,-24,1,Stephen Curry
22025,201939,0022500618,"Jan 20, 2026",GSW vs. TOR,L,25,6,16,0.375,2,7,0.286,2,3,0.667,0,3,3,3,1,0,1,1,16,-25,1,Stephen Curry
22025,201939,0022500612,"Jan 19, 2026",GSW vs. MIA,W,28,6,13,0.462,5,10,0.5,2,2,1.0,0,3,3,11,0,0,3,5,19,3,1,Stephen Curry
22025,201939,0022500599,"Jan 17, 2026",GSW vs. CHA,W,30,6,12,0.5,2,8,0.25,0,0,0.0,1,2,3,5,0,0,3,0,14,2,1,Stephen Curry
22025,201939,0022500584,"Jan 15, 2026",GSW vs. NYK,W,34,10,17,0.588,4,9,0.444,3,3,1.0,0,3,3,7,1,1,3,1,27,3,1,Stephen Curry
22025,201939,0022500570,"Jan 13, 2026",GSW vs. POR,W,25,2,9,0.222,2,8,0.25,1,1,1.0,0,4,4,11,1,0,1,1,7,8,1,Stephen Curry
22025,201939,0022500556,"Jan 11, 2026",GSW vs. ATL,L,33,11,21,0.524,3,11,0.273,6,6,1.0,0,3,3,5,0,0,3,2,31,-9,1,Stephen Curry
22025,201939,0022500539,"Jan 09, 2026",GSW vs. SAC,W,32,10,21,0.476,6,12,0.5,1,1,1.0,0,0,0,10,1,2,2,0,27,14,1,Stephen Curry
22025,201939,0022500526,"Jan 07, 2026",GSW vs. MIL,W,34,12,21,0.571,3,9,0.333,4,5,0.8,0,6,6,7,0,0,1,0,31,16,1,Stephen Curry
22025,201939,0022500508,"Jan 05, 2026",GSW @ LAC,L,34,9,23,0.391,4,15,0.267,5,5,1.0,1,3,4,6,3,0,1,6,27,5,1,Stephen Curry
22025,201939,0022500492,"Jan 03, 2026",GSW vs. UTA,W,34,8,18,0.444,6,12,0.5,9,9,1.0,0,2,2,5,1,0,2,2,31,5,1,Stephen Curry
22025,201939,0022500462,"Dec 31, 2025",GSW @ CHA,W,33,9,16,0.563,5,10,0.5,3,3,1.0,0,2,2,4,0,1,5,4,26,11,1,Stephen Curry
22025,201939,0022500449,"Dec 29, 2025",GSW @ BKN,W,29,8,15,0.533,5,12,0.417,6,7,0.857,0,2,2,5,1,0,2,1,27,-6,1,Stephen Curry
22025,201939,0022500441,"Dec 28, 2025",GSW @ TOR,L,41,12,30,0.4,4,11,0.364,11,11,1.0,2,1,3,4,1,1,4,2,39,0,1,Stephen Curry
22025,201939,0022500011,"Dec 25, 2025",GSW vs. DAL,W,33,6,18,0.333,2,10,0.2,9,9,1.0,1,2,3,4,0,0,3,3,23,-3,1,Stephen Curry
22025,201939,0022500407,"Dec 22, 2025",GSW vs. ORL,W,31,10,23,0.435,4,13,0.308,2,2,1.0,0,3,3,6,2,0,3,1,26,17,1,Stephen Curry
22025,201939,0022500392,"Dec 20, 2025",GSW vs. PHX,W,35,9,19,0.474,4,11,0.364,6,7,0.857,2,8,10,6,1,0,4,2,28,13,1,Stephen Curry
22025,201939,0022500378,"Dec 18, 2025",GSW @ PHX,L,33,3,13,0.231,2,9,0.222,7,7,1.0,1,8,9,7,1,0,2,1,15,-12,1,Stephen Curry
22025,201939,0022501221,"Dec 14, 2025",GSW @ POR,L,35,16,26,0.615,12,19,0.632,4,4,1.0,0,3,3,2,3,1,3,0,48,-8,1,Stephen Curry
22025,201939,0022501215,"Dec 12, 2025",GSW vs. MIN,L,32,14,28,0.5,6,15,0.4,5,7,0.714,2,3,5,5,0,0,2,3,39,-3,1,Stephen Curry
22025,201939,0022500066,"Nov 26, 2025",GSW vs. HOU,L,33,4,13,0.308,2,9,0.222,4,4,1.0,1,5,6,5,0,2,7,4,14,5,1,Stephen Curry
22025,201939,0022500291,"Nov 24, 2025",GSW vs. UTA,W,29,12,24,0.5,6,17,0.353,1,1,1.0,1,3,4,2,1,2,3,0,31,4,1,Stephen Curry
22025,201939,0022500056,"Nov 21, 2025",GSW vs. POR,L,34,14,23,0.609,9,17,0.529,1,1,1.0,0,2,2,4,0,0,3,2,38,-3,1,Stephen Curry
22025,201939,0022500249,"Nov 18, 2025",GSW @ ORL,L,34,12,23,0.522,7,15,0.467,3,5,0.6,0,3,3,9,3,0,5,2,34,-3,1,Stephen Curry
22025,201939,0022500237,"Nov 16, 2025",GSW @ NOP,W,28,2,11,0.182,1,6,0.167,4,5,0.8,1,4,5,3,0,0,4,3,9,18,1,Stephen Curry
22025,201939,0022500047,"Nov 14, 2025",GSW @ SAS,W,36,16,26,0.615,9,17,0.529,8,8,1.0,0,4,4,2,2,0,3,2,49,9,1,Stephen Curry
22025,201939,0022500220,"Nov 12, 2025",GSW @ SAS,W,34,13,25,0.52,5,16,0.313,15,16,0.938,0,5,5,5,2,0,1,2,46,5,1,Stephen Curry
22025,201939,0022500210,"Nov 11, 2025",GSW @ OKC,L,20,4,13,0.308,1,5,0.2,2,3,0.667,0,1,1,0,1,0,1,5,11,-23,1,Stephen Curry
22025,201939,0022500169,"Nov 04, 2025",GSW vs. PHX,W,34,9,23,0.391,5,12,0.417,5,5,1.0,1,3,4,3,1,1,2,3,28,7,1,Stephen Curry
22025,201939,0022500144,"Nov 01, 2025",GSW @ IND,L,29,8,23,0.348,4,16,0.25,4,5,0.8,0,0,0,2,1,0,5,2,24,-21,1,Stephen Curry
22025,201939,0022500139,"Oct 30, 2025",GSW @ MIL,L,35,8,19,0.421,4,10,0.4,7,8,0.875,0,6,6,4,1,0,5,2,27,-6,1,Stephen Curry
22025,201939,0022500127,"Oct 28, 2025",GSW vs. LAC,W,26,7,15,0.467,2,8,0.25,3,3,1.0,0,2,2,8,2,0,2,1,19,16,1,Stephen Curry
22025,201939,0022500121,"Oct 27, 2025",GSW vs. MEM,W,30,5,11,0.455,4,9,0.444,2,2,1.0,0,4,4,3,0,0,1,2,16,17,1,Stephen Curry
22025,201939,0022500097,"Oct 24, 2025",GSW @ POR,L,27,12,22,0.545,7,14,0.5,4,4,1.0,1,5,6,3,1,2,4,1,35,-13,1,Stephen Curry
22025,201939,0022500006,"Oct 23, 2025",GSW vs. DEN,W,37,14,25,0.56,6,12,0.5,8,8,1.0,0,6,6,7,3,1,2,1,42,15,1,Stephen Curry
22025,201939,0022500002,"Oct 21, 2025",GSW @ LAL,W,32,6,14,0.429,3,9,0.333,8,8,1.0,0,1,1,4,3,1,2,3,23,1,1,Stephen Curry
22025,1628983,0022500723,"Feb 03, 2026",OKC vs. ORL,W,28,8,22,0.364,1,3,0.333,3,4,0.75,3,2,5,9,2,0,3,2,20,23,1,Shai Gilgeous-Alexander
22025,1628983,0022500711,"Feb 01, 2026",OKC @ DEN,W,33,11,16,0.688,1,2,0.5,11,13,0.846,1,4,5,13,2,1,4,2,34,22,1,Shai Gilgeous-Alexander
22025,1628983,0022500686,"Jan 29, 2026",OKC @ MIN,L,31,12,18,0.667,1,2,0.5,5,5,1.0,0,6,6,8,1,0,5,3,30,-22,1,Shai Gilgeous-Alexander
22025,1628983,0022500667,"Jan 27, 2026",OKC vs. NOP,W,36,8,22,0.364,0,3,0.0,13,14,0.929,1,5,6,4,0,0,3,3,29,14,1,Shai Gilgeous-Alexander
22025,1628983,0022500653,"Jan 25, 2026",OKC vs. TOR,L,35,8,11,0.727,0,1,0.0,8,10,0.8,0,3,3,6,1,2,2,2,24,-3,1,Shai Gilgeous-Alexander
22025,1628983,0022500641,"Jan 23, 2026",OKC vs. IND,L,35,17,28,0.607,1,4,0.25,12,12,1.0,1,3,4,4,1,1,1,2,47,4,1,Shai Gilgeous-Alexander
22025,1628983,0022500625,"Jan 21, 2026",OKC @ MIL,W,33,16,19,0.842,2,2,1.0,6,7,0.857,2,5,7,11,1,0,2,0,40,19,1,Shai Gilgeous-Alexander
22025,1628983,0022500015,"Jan 19, 2026",OKC @ CLE,W,34,12,20,0.6,1,4,0.25,5,5,1.0,0,1,1,3,1,2,0,2,30,17,1,Shai Gilgeous-Alexander
22025,1628983,0022500597,"Jan 17, 2026",OKC @ MIA,L,36,12,19,0.632,2,3,0.667,13,13,1.0,2,2,4,3,1,0,2,4,39,-1,1,Shai Gilgeous-Alexander
22025,1628983,0022500581,"Jan 15, 2026",OKC @ HOU,W,33,6,11,0.545,1,3,0.333,7,8,0.875,0,2,2,4,0,2,5,1,20,15,1,Shai Gilgeous-Alexander
22025,1628983,0022500568,"Jan 13, 2026",OKC vs. SAS,W,34,11,23,0.478,1,4,0.25,11,13,0.846,0,5,5,5,0,4,2,2,34,29,1,Shai Gilgeous-Alexander
22025,1628983,0022500553,"Jan 11, 2026",OKC vs. MIA,W,32,10,19,0.526,2,6,0.333,7,9,0.778,1,4,5,8,1,1,3,4,29,8,1,Shai Gilgeous-Alexander
22025,1628983,0022500525,"Jan 07, 2026",OKC vs. UTA,W,42,14,26,0.538,1,8,0.125,17,19,0.895,0,6,6,6,1,1,0,1,46,9,1,Shai Gilgeous-Alexander
22025,1628983,0022500506,"Jan 05, 2026",OKC vs. CHA,L,30,7,21,0.333,1,6,0.167,6,6,1.0,0,2,2,6,0,1,2,2,21,-20,1,Shai Gilgeous-Alexander
22025,1628983,0022500499,"Jan 04, 2026",OKC @ PHX,L,36,8,22,0.364,1,5,0.2,8,9,0.889,0,0,0,6,0,0,3,3,25,-5,1,Shai Gilgeous-Alexander
22025,1628983,0022500484,"Jan 02, 2026",OKC @ GSW,W,28,10,20,0.5,3,5,0.6,7,7,1.0,0,1,1,7,0,0,3,1,30,26,1,Shai Gilgeous-Alexander
22025,1628983,0022500470,"Dec 31, 2025",OKC vs. POR,W,29,11,15,0.733,1,2,0.5,7,7,1.0,0,2,2,6,4,0,0,3,30,22,1,Shai Gilgeous-Alexander
22025,1628983,0022500455,"Dec 29, 2025",OKC vs. ATL,W,36,15,24,0.625,2,5,0.4,7,7,1.0,1,5,6,6,2,0,3,1,39,16,1,Shai Gilgeous-Alexander
22025,1628983,0022500442,"Dec 28, 2025",OKC vs. PHI,W,29,10,13,0.769,0,2,0.0,7,9,0.778,0,2,2,5,2,0,1,0,27,19,1,Shai Gilgeous-Alexander
22025,1628983,0022500010,"Dec 25, 2025",OKC vs. SAS,L,36,7,19,0.368,1,6,0.167,7,8,0.875,1,5,6,4,1,0,0,2,22,-15,1,Shai Gilgeous-Alexander
22025,1628983,0022500417,"Dec 23, 2025",OKC @ SAS,L,35,14,22,0.636,1,4,0.25,4,5,0.8,1,2,3,8,0,0,2,2,33,-17,1,Shai Gilgeous-Alexander
22025,1628983,0022500406,"Dec 22, 2025",OKC vs. MEM,W,36,11,20,0.55,3,4,0.75,6,6,1.0,0,10,10,8,4,1,5,3,31,13,1,Shai Gilgeous-Alexander
22025,1628983,0022500385,"Dec 19, 2025",OKC @ MIN,L,37,12,26,0.462,3,7,0.429,8,8,1.0,0,5,5,7,2,2,3,3,35,5,1,Shai Gilgeous-Alexander
22025,1628983,0022500369,"Dec 18, 2025",OKC vs. LAC,W,29,13,24,0.542,2,6,0.333,4,6,0.667,2,5,7,6,2,2,1,3,32,10,1,Shai Gilgeous-Alexander
22025,1628983,0022501230,"Dec 13, 2025",OKC vs. SAS,L,37,12,23,0.522,1,7,0.143,4,4,1.0,0,4,4,5,0,1,5,4,29,2,1,Shai Gilgeous-Alexander
22025,1628983,0022501203,"Dec 10, 2025",OKC vs. PHX,W,27,11,15,0.733,3,4,0.75,3,3,1.0,0,2,2,8,2,1,4,0,28,43,1,Shai Gilgeous-Alexander
22025,1628983,0022500349,"Dec 05, 2025",OKC vs. DAL,W,29,10,12,0.833,2,2,1.0,11,12,0.917,0,5,5,6,0,1,2,4,33,24,1,Shai Gilgeous-Alexander
22025,1628983,0022500323,"Dec 02, 2025",OKC @ GSW,W,36,13,21,0.619,5,6,0.833,7,10,0.7,0,3,3,4,1,0,0,2,38,10,1,Shai Gilgeous-Alexander
22025,1628983,0022500305,"Nov 30, 2025",OKC @ POR,W,36,8,15,0.533,0,3,0.0,10,12,0.833,1,3,4,5,1,0,3,3,26,2,1,Shai Gilgeous-Alexander
22025,1628983,0022500075,"Nov 28, 2025",OKC vs. PHX,W,36,10,20,0.5,3,5,0.6,14,17,0.824,0,3,3,8,1,0,1,2,37,8,1,Shai Gilgeous-Alexander
22025,1628983,0022500064,"Nov 26, 2025",OKC vs. MIN,W,37,12,19,0.632,1,2,0.5,15,17,0.882,0,6,6,6,3,0,1,3,40,12,1,Shai Gilgeous-Alexander
22025,1628983,0022500280,"Nov 23, 2025",OKC vs. POR,W,30,13,18,0.722,2,3,0.667,9,9,1.0,2,3,5,7,2,0,1,3,37,27,1,Shai Gilgeous-Alexander
